1,02-01-2006,15.1878115258997,18.7861213590317,17.3575391416978,17.1492750061478,16.8090512138531,16.6006944673226,16.1102942351181,15.6920115870736,15.4836269778502,15.2638463426062
2,03-01-2006,19.2470142310294,17.646985314185,17.4925533541067,17.1478037852796,16.7933814018764,16.5926775740858,16.1076785382595,15.6826967746367,15.4846545022999,15.3077278118617
3,04-01-2006,18.6094996420266,17.6107211482674,17.4738909312728,17.1207899845924,16.7719401570264,16.5719925768083,16.0493786699376,15.5324987729599,15.2731731613709,15.0503284529041
4,05-01-2006,17.9805294616602,17.6047232136567,17.4691217455124,17.1190664930214,16.767029657043,16.5574956415866,16.0512264415446,15.5322699483322,15.2836938766075,15.0667577652891
5,06-01-2006,18.0873311449802,17.6208981550348,17.4353787230012,17.0904288657644,16.731085241479,16.5262735946864,16.0287227507718,15.5243687967196,15.2726295744258,15.0405602182166
6,09-01-2006,17.7401818070538,17.5663603271639,17.399817559987,17.0591217788582,16.7051520058672,16.4888243620176,15.9612986670227,15.4919300226471,15.2553371023444,15.0363842534576
7,10-01-2006,17.6453985001185,17.5037138153627,17.3437734227054,16.9466894373232,16.5994682084494,16.3819324279094,15.8585145604953,15.4235010155748,15.2247569982638,14.9741883390547
8,11-01-2006,17.5595514962946,17.4978226761272,17.3256217546669,16.9500042590545,16.6028455215331,16.3798409785897,15.8196531837451,15.403037197084,15.1689454966215,14.9440588249149
9,12-01-2006,17.499928165715,17.4561660269628,17.2879562641471,16.9101264233608,16.5659964142012,16.3464370111705,15.8009963250795,15.3610252213261,15.1119216842321,14.8732354160169
10,13-01-2006,17.4390303765225,17.4315894306688,17.2603073715291,16.8945210248097,16.5188577745765,16.2990750623281,15.7146983708689,15.2879126957482,15.0376616813659,14.8032680204181
11,16-01-2006,17.3600450313654,17.3926197946577,17.2106918207264,16.8222713014935,16.4724794381328,16.2471434950929,15.6144475095192,15.1328476610922,14.8837281240902,14.6414193387557
12,17-01-2006,17.3235505714034,17.3409650202796,17.1870599754179,16.7763994553043,16.4461357649278,16.2233390229668,15.632463914685,15.181516579128,14.9482944433191,14.701505139344
13,18-01-2006,17.307785834514,17.3446212028305,17.1919795175444,16.7998077249499,16.4816377900612,16.2613598983674,15.7004786755946,15.2730697973471,15.0427407728166,14.8400321657908
14,19-01-2006,17.1892804730328,17.1585652642721,17.0358272313952,16.6185485325085,16.2907975692395,16.0966958302424,15.5775896022702,15.1709855137544,14.97204022576,14.8001760866074
15,20-01-2006,17.1708911533992,17.1349084644787,17.0154855669502,16.6048746003476,16.259345750985,16.0582635755876,15.5489721949882,15.1866667266272,14.9923980212769,14.7894269772261
16,23-01-2006,17.1215293058602,17.1480094391852,16.9776640715453,16.5694630876672,16.2544983057893,16.067918093147,15.6269320354305,15.3142899664904,15.1494856006437,14.9795930537897
17,24-01-2006,17.1466888712185,17.1493129986581,16.9868268403428,16.5699444895747,16.2704175223755,16.0959544092781,15.6670765673952,15.344255294254,15.1892032189633,15.0092336514152
18,26-01-2006,17.3686812118187,17.1178805171381,16.9768045639997,16.5303359934095,16.2343369967344,16.0787674494787,15.6307863218537,15.2334323474249,15.0382028737988,14.8440122941095
19,27-01-2006,17.428332091232,17.0840658723207,16.960153055985,16.5241128681929,16.2167040188718,16.0500890877342,15.5949033716078,15.1971417021858,15.0021811039466,14.7834784989634
20,30-01-2006,17.4276514690261,16.990442749656,16.9387694699582,16.498192475448,16.2222130035105,16.0622247450833,15.6274702826281,15.2193797404868,14.9874719278272,14.7529397557178
21,31-01-2006,15.5466706977382,16.942883706404,16.930239335333,16.4617936039509,16.1901942649884,16.0308515538734,15.6266763911876,15.2337267546468,15.0072476049935,14.7580766050446
22,01-02-2006,18.0791164554379,17.0163228573798,16.9001203589149,16.5066703247866,16.1649660671511,16.0126237317559,15.6460284716537,15.2715471034407,15.0526645484636,14.8284949754621
23,02-02-2006,14.0511420317845,16.5472646679597,16.962300399403,16.4219834029446,16.1306589528225,15.9729107845642,15.6209680601593,15.2528249078289,15.0473636453813,14.7990279489093
